membrane | V (mV),sodium_current | i_Na (uA_per_mm2)
-82.0589,-0.00397311
-82.0596,-0.00397313
-82.0602,-0.00397315
-82.0608,-0.00397317
-82.0614,-0.00397319
-82.062,-0.00397321
-82.0626,-0.00397322
-82.0632,-0.00397324
-82.0638,-0.00397326
-82.0644,-0.00397328
-82.065,-0.0039733
-82.0656,-0.00397332
-82.0662,-0.00397334
-82.0668,-0.00397335
-82.0674,-0.00397337
-82.068,-0.00397339
-82.0686,-0.00397341
-82.0692,-0.00397343
-82.0698,-0.00397344
-82.0703,-0.00397346
-82.0709,-0.00397348
-82.0715,-0.0039735
-82.0721,-0.00397352
-82.0727,-0.00397354
-82.0733,-0.00397355
-82.0739,-0.00397357
-82.0745,-0.00397359
-82.0751,-0.00397361
-82.0757,-0.00397363
-82.0763,-0.00397364
-82.0769,-0.00397366
-82.0774,-0.00397368
-82.078,-0.0039737
-82.0786,-0.00397372
-82.0792,-0.00397374
-82.0798,-0.00397375
-82.0804,-0.00397377
-82.081,-0.00397379
-82.0815,-0.00397381
-82.0821,-0.00397382
-82.0827,-0.00397384
-82.0833,-0.00397386
-82.0839,-0.00397388
-82.0845,-0.0039739
-82.085,-0.00397391
-82.0856,-0.00397393
-82.0862,-0.00397395
-82.0868,-0.00397397
-82.0874,-0.00397399
-82.0879,-0.003974
-82.0885,-0.00397402
-82.0891,-0.00397404
-82.0897,-0.00397406
-82.0902,-0.00397407
-82.0908,-0.00397409
-82.0914,-0.00397411
-82.092,-0.00397413
-82.0925,-0.00397414
-82.0931,-0.00397416
-82.0937,-0.00397418
-82.0942,-0.0039742
-82.0948,-0.00397421
-82.0954,-0.00397423
-82.096,-0.00397425
-82.0965,-0.00397427
-82.0971,-0.00397429
-82.0977,-0.0039743
-82.0982,-0.00397432
-82.0988,-0.00397434
-82.0994,-0.00397435
-82.0999,-0.00397437
-82.1005,-0.00397439
-82.1011,-0.00397441
-82.1016,-0.00397442
-82.1022,-0.00397444
-82.1028,-0.00397446
-82.1033,-0.00397448
-82.1039,-0.00397449
-82.1044,-0.00397451
-82.105,-0.00397453
-82.1056,-0.00397455
-82.1061,-0.00397456
-82.1067,-0.00397458
-82.1072,-0.0039746
-82.1078,-0.00397461
-82.1084,-0.00397463
-82.1089,-0.00397465
-82.1095,-0.00397467
-82.11,-0.00397468
-82.1106,-0.0039747
-82.1111,-0.00397472
-82.1117,-0.00397473
-82.1123,-0.00397475
-82.1128,-0.00397477
-82.1134,-0.00397479
-82.1139,-0.0039748
-82.1145,-0.00397482
-82.115,-0.00397484
-82.1156,-0.00397485
-82.1161,-0.00397487
-82.1167,-0.00397489
-82.1172,-0.0039749
-82.1178,-0.00397492
-82.1183,-0.00397494
-82.1189,-0.00397496
-82.1194,-0.00397497
-82.12,-0.00397499
-82.1205,-0.00397501
-82.1211,-0.00397502
-82.1216,-0.00397504
-82.1221,-0.00397506
-82.1227,-0.00397507
-82.1232,-0.00397509
-82.1238,-0.00397511
-82.1243,-0.00397512
-82.1249,-0.00397514
-82.1254,-0.00397516
-82.1259,-0.00397517
-82.1265,-0.00397519
-82.127,-0.00397521
-82.1276,-0.00397522
-82.1281,-0.00397524
-82.1286,-0.00397526
-82.1292,-0.00397527
-82.1297,-0.00397529
-82.1303,-0.00397531
-82.1308,-0.00397532
-82.1313,-0.00397534
-82.1319,-0.00397536
-82.1324,-0.00397537
-82.1329,-0.00397539
-82.1335,-0.00397541
-82.134,-0.00397542
-82.1345,-0.00397544
-82.1351,-0.00397545
-82.1356,-0.00397547
-82.1361,-0.00397549
-82.1367,-0.0039755
-82.1372,-0.00397552
-82.1377,-0.00397554
-82.1383,-0.00397555
-82.1388,-0.00397557
-82.1393,-0.00397559
-82.1398,-0.0039756
-82.1404,-0.00397562
-82.1409,-0.00397563
-82.1414,-0.00397565
-82.1419,-0.00397567
-82.1425,-0.00397568
-82.143,-0.0039757
-82.1435,-0.00397572
-82.144,-0.00397573
-82.1446,-0.00397575
-82.1451,-0.00397576
-82.1456,-0.00397578
-82.1461,-0.0039758
-82.1467,-0.00397581
-82.1472,-0.00397583
-82.1477,-0.00397584
-82.1482,-0.00397586
-82.1487,-0.00397588
-82.1493,-0.00397589
-82.1498,-0.00397591
-82.1503,-0.00397592
-82.1508,-0.00397594
-82.1513,-0.00397596
-82.1518,-0.00397597
-82.1524,-0.00397599
-82.1529,-0.003976
-82.1534,-0.00397602
-82.1539,-0.00397604
-82.1544,-0.00397605
-82.1549,-0.00397607
-82.1554,-0.00397608
-82.156,-0.0039761
-82.1565,-0.00397612
-82.157,-0.00397613
-82.1575,-0.00397615
-82.158,-0.00397616
-82.1585,-0.00397618
-82.159,-0.00397619
-82.1595,-0.00397621
-82.16,-0.00397623
-82.1605,-0.00397624
-82.1611,-0.00397626
-82.1616,-0.00397627
-82.1621,-0.00397629
-82.1626,-0.0039763
-82.1631,-0.00397632
-82.1636,-0.00397634
-82.1641,-0.00397635
-82.1646,-0.00397637
-82.1651,-0.00397638
-82.1656,-0.0039764
-82.1661,-0.00397641
-82.1666,-0.00397643
-82.1671,-0.00397644
-82.1676,-0.00397646
-82.1681,-0.00397648
-82.1686,-0.00397649
-82.1691,-0.00397651
-82.1696,-0.00397652
-82.1701,-0.00397654
-82.1706,-0.00397655
-82.1711,-0.00397657
-82.1716,-0.00397658
-82.1721,-0.0039766
-82.1726,-0.00397661
-82.1731,-0.00397663
-82.1736,-0.00397665
-82.1741,-0.00397666
-82.1746,-0.00397668
-82.1751,-0.00397669
-82.1756,-0.00397671
-82.1761,-0.00397672
-82.1766,-0.00397674
-82.1771,-0.00397675
-82.1775,-0.00397677
-82.178,-0.00397678
-82.1785,-0.0039768
-82.179,-0.00397681
-82.1795,-0.00397683
-82.18,-0.00397684
-82.1805,-0.00397686
-82.181,-0.00397687
-82.1815,-0.00397689
-82.1819,-0.0039769
-82.1824,-0.00397692
-82.1829,-0.00397693
-82.1834,-0.00397695
-82.1839,-0.00397696
-82.1844,-0.00397698
-82.1849,-0.00397699
-82.1854,-0.00397701
-82.1858,-0.00397702
-82.1863,-0.00397704
-82.1868,-0.00397705
-82.1873,-0.00397707
-82.1878,-0.00397708
-82.1882,-0.0039771
-82.1887,-0.00397711
-82.1892,-0.00397713
-82.1897,-0.00397714
-82.1902,-0.00397716
-82.1907,-0.00397717
-82.1911,-0.00397719
-82.1916,-0.0039772
-82.1921,-0.00397722
-82.1926,-0.00397723
-82.193,-0.00397725
-82.1935,-0.00397726
-82.194,-0.00397728
-82.1945,-0.00397729
-82.1949,-0.00397731
-82.1954,-0.00397732
-82.1959,-0.00397734
-82.1964,-0.00397735
-82.1968,-0.00397737
-82.1973,-0.00397738
-82.1978,-0.0039774
-82.1983,-0.00397741
-82.1987,-0.00397742
-82.1992,-0.00397744
-82.1997,-0.00397745
-82.2001,-0.00397747
-82.2006,-0.00397748
-82.2011,-0.0039775
-82.2016,-0.00397751
-82.202,-0.00397753
-82.2025,-0.00397754
-82.203,-0.00397756
-82.2034,-0.00397757
-82.2039,-0.00397758
-82.2044,-0.0039776
-82.2048,-0.00397761
-82.2053,-0.00397763
-82.2058,-0.00397764
-82.2062,-0.00397766
-82.2067,-0.00397767
-82.2072,-0.00397769
-82.2076,-0.0039777
-82.2081,-0.00397771
-82.2085,-0.00397773
-82.209,-0.00397774
-82.2095,-0.00397776
-82.2099,-0.00397777
-82.2104,-0.00397779
-82.2109,-0.0039778
-82.2113,-0.00397781
-82.2118,-0.00397783
-82.2122,-0.00397784
-82.2127,-0.00397786
-82.2131,-0.00397787
-82.2136,-0.00397789
-82.2141,-0.0039779
-82.2145,-0.00397791
-82.215,-0.00397793
-82.2154,-0.00397794
-82.2159,-0.00397796
-82.2163,-0.00397797
-82.2168,-0.00397799
-82.2173,-0.003978
-82.2177,-0.00397801
-82.2182,-0.00397803
-82.2186,-0.00397804
-82.2191,-0.00397806
-82.2195,-0.00397807
-82.22,-0.00397808
-82.2204,-0.0039781
-82.2209,-0.00397811
-82.2213,-0.00397813
-82.2218,-0.00397814
-82.2222,-0.00397815
-82.2227,-0.00397817
-82.2231,-0.00397818
-82.2236,-0.0039782
-82.224,-0.00397821
-82.2245,-0.00397822
-82.2249,-0.00397824
-82.2254,-0.00397825
-82.2258,-0.00397827
-82.2263,-0.00397828
-82.2267,-0.00397829
-82.2271,-0.00397831
-82.2276,-0.00397832
-82.228,-0.00397833
-82.2285,-0.00397835
-82.2289,-0.00397836
-82.2294,-0.00397838
-82.2298,-0.00397839
-82.2302,-0.0039784
-82.2307,-0.00397842
-82.2311,-0.00397843
-82.2316,-0.00397844
-82.232,-0.00397846
-82.2325,-0.00397847
-82.2329,-0.00397849
-82.2333,-0.0039785
-82.2338,-0.00397851
-82.2342,-0.00397853
-82.2346,-0.00397854
-82.2351,-0.00397855
-82.2355,-0.00397857
-82.236,-0.00397858
-82.2364,-0.00397859
-82.2368,-0.00397861
-82.2373,-0.00397862
-82.2377,-0.00397864
-82.2381,-0.00397865
-82.2386,-0.00397866
-82.239,-0.00397868
-82.2394,-0.00397869
-82.2399,-0.0039787
-82.2403,-0.00397872
-82.2407,-0.00397873
-82.2412,-0.00397874
-82.2416,-0.00397876
-82.242,-0.00397877
-82.2425,-0.00397878
-82.2429,-0.0039788
-82.2433,-0.00397881
-82.2438,-0.00397882
-82.2442,-0.00397884
-82.2446,-0.00397885
-82.245,-0.00397886
-82.2455,-0.00397888
-82.2459,-0.00397889
-82.2463,-0.0039789
-82.2467,-0.00397892
-82.2472,-0.00397893
-82.2476,-0.00397894
-82.248,-0.00397896
-82.2485,-0.00397897
-82.2489,-0.00397898
-82.2493,-0.003979
-82.2497,-0.00397901
-82.2501,-0.00397902
-82.2506,-0.00397904
-82.251,-0.00397905
-82.2514,-0.00397906
-82.2518,-0.00397908
-82.2523,-0.00397909
-82.2527,-0.0039791
-82.2531,-0.00397912
-82.2535,-0.00397913
-82.2539,-0.00397914
-82.2544,-0.00397916
-82.2548,-0.00397917
-82.2552,-0.00397918
-82.2556,-0.0039792
-82.256,-0.00397921
-82.2565,-0.00397922
-82.2569,-0.00397923
-82.2573,-0.00397925
-82.2577,-0.00397926
-82.2581,-0.00397927
-82.2585,-0.00397929
-82.259,-0.0039793
-82.2594,-0.00397931
-82.2598,-0.00397933
-82.2602,-0.00397934
-82.2606,-0.00397935
-82.261,-0.00397936
-82.2614,-0.00397938
-82.2618,-0.00397939
-82.2623,-0.0039794
-82.2627,-0.00397942
-82.2631,-0.00397943
-82.2635,-0.00397944
-82.2639,-0.00397945
-82.2643,-0.00397947
-82.2647,-0.00397948
-82.2651,-0.00397949
-82.2655,-0.00397951
-82.266,-0.00397952
-82.2664,-0.00397953
-82.2668,-0.00397954
-82.2672,-0.00397956
-82.2676,-0.00397957
-82.268,-0.00397958
-82.2684,-0.00397959
-82.2688,-0.00397961
-82.2692,-0.00397962
-82.2696,-0.00397963
-82.27,-0.00397965
-82.2704,-0.00397966
-82.2708,-0.00397967
-82.2712,-0.00397968
-82.2716,-0.0039797
-82.272,-0.00397971
-82.2724,-0.00397972
-82.2728,-0.00397973
-82.2733,-0.00397975
-82.2737,-0.00397976
-82.2741,-0.00397977
-82.2745,-0.00397978
-82.2749,-0.0039798
-82.2753,-0.00397981
-82.2757,-0.00397982
-82.2761,-0.00397983
-82.2765,-0.00397985
-82.2769,-0.00397986
-82.2773,-0.00397987
-82.2776,-0.00397988
-82.278,-0.0039799
-82.2784,-0.00397991
-82.2788,-0.00397992
-82.2792,-0.00397993
-82.2796,-0.00397995
-82.28,-0.00397996
-82.2804,-0.00397997
-82.2808,-0.00397998
-82.2812,-0.00398
-82.2816,-0.00398001
-82.282,-0.00398002
-82.2824,-0.00398003
-82.2828,-0.00398005
-82.2832,-0.00398006
-82.2836,-0.00398007
-82.284,-0.00398008
-82.2844,-0.00398009
-82.2848,-0.00398011
-82.2851,-0.00398012
-82.2855,-0.00398013
-82.2859,-0.00398014
-82.2863,-0.00398016
-82.2867,-0.00398017
-82.2871,-0.00398018
-82.2875,-0.00398019
-82.2879,-0.0039802
-82.2883,-0.00398022
-82.2886,-0.00398023
-82.289,-0.00398024
-82.2894,-0.00398025
-82.2898,-0.00398027
-82.2902,-0.00398028
-82.2906,-0.00398029
-82.291,-0.0039803
-82.2913,-0.00398031
-82.2917,-0.00398033
-82.2921,-0.00398034
-82.2925,-0.00398035
-82.2929,-0.00398036
-82.2933,-0.00398037
-82.2937,-0.00398039
-82.294,-0.0039804
-82.2944,-0.00398041
-82.2948,-0.00398042
-82.2952,-0.00398043
-82.2956,-0.00398045
-82.2959,-0.00398046
-82.2963,-0.00398047
-82.2967,-0.00398048
-82.2971,-0.00398049
-82.2975,-0.0039805
-82.2978,-0.00398052
-82.2982,-0.00398053
-82.2986,-0.00398054
-82.299,-0.00398055
-82.2994,-0.00398056
-82.2997,-0.00398058
-82.3001,-0.00398059
-82.3005,-0.0039806
-82.3009,-0.00398061
-82.3012,-0.00398062
-82.3016,-0.00398063
-82.302,-0.00398065
-82.3024,-0.00398066
-82.3027,-0.00398067
-82.3031,-0.00398068
-82.3035,-0.00398069
-82.3039,-0.00398071
-82.3042,-0.00398072
-82.3046,-0.00398073
-82.305,-0.00398074
-82.3054,-0.00398075
-82.3057,-0.00398076
-82.3061,-0.00398078
-82.3065,-0.00398079
-82.3068,-0.0039808
-82.3072,-0.00398081
-82.3076,-0.00398082
-82.308,-0.00398083
-82.3083,-0.00398085
-82.3087,-0.00398086
-82.3091,-0.00398087
-82.3094,-0.00398088
-82.3098,-0.00398089
-82.3102,-0.0039809
-82.3105,-0.00398091
-82.3109,-0.00398093
-82.3113,-0.00398094
-82.3116,-0.00398095
-82.312,-0.00398096
-82.3124,-0.00398097
-82.3127,-0.00398098
-82.3131,-0.003981
-82.3135,-0.00398101
-82.3138,-0.00398102
-82.3142,-0.00398103
-82.3146,-0.00398104
-82.3149,-0.00398105
-82.3153,-0.00398106
-82.3157,-0.00398108
-82.316,-0.00398109
-82.3164,-0.0039811
-82.3167,-0.00398111
-82.3171,-0.00398112
-82.3175,-0.00398113
-82.3178,-0.00398114
-82.3182,-0.00398116
-82.3185,-0.00398117
-82.3189,-0.00398118
-82.3193,-0.00398119
-82.3196,-0.0039812
-82.32,-0.00398121
-82.3203,-0.00398122
-82.3207,-0.00398123
-82.3211,-0.00398125
-82.3214,-0.00398126
-82.3218,-0.00398127
-82.3221,-0.00398128
-82.3225,-0.00398129
-82.3228,-0.0039813
-82.3232,-0.00398131
-82.3236,-0.00398133
-82.3239,-0.00398134
-82.3243,-0.00398135
-82.3246,-0.00398136
-82.325,-0.00398137
-82.3253,-0.00398138
-82.3257,-0.00398139
-82.326,-0.0039814
-82.3264,-0.00398142
-82.3267,-0.00398143
-82.3271,-0.00398144
-82.3274,-0.00398145
-82.3278,-0.00398146
-82.3282,-0.00398147
-82.3285,-0.00398148
-82.3289,-0.00398149
-82.3292,-0.0039815
-82.3296,-0.00398152
-82.3299,-0.00398153
-82.3303,-0.00398154
-82.3306,-0.00398155
-82.331,-0.00398156
-82.3313,-0.00398157
-82.3317,-0.00398158
-82.332,-0.00398159
-82.3323,-0.0039816
-82.3327,-0.00398161
-82.333,-0.00398163
-82.3334,-0.00398164
-82.3337,-0.00398165
-82.3341,-0.00398166
-82.3344,-0.00398167
-82.3348,-0.00398168
-82.3351,-0.00398169
-82.3355,-0.0039817
-82.3358,-0.00398171
-82.3362,-0.00398172
-82.3365,-0.00398173
-82.3368,-0.00398175
-82.3372,-0.00398176
-82.3375,-0.00398177
-82.3379,-0.00398178
-82.3382,-0.00398179
-82.3386,-0.0039818
-82.3389,-0.00398181
-82.3392,-0.00398182
-82.3396,-0.00398183
-82.3399,-0.00398184
-82.3403,-0.00398185
-82.3406,-0.00398186
-82.3409,-0.00398187
-82.3413,-0.00398189
-82.3416,-0.0039819
-82.342,-0.00398191
-82.3423,-0.00398192
-82.3426,-0.00398193
-82.343,-0.00398194
-82.3433,-0.00398195
-82.3437,-0.00398196
-82.344,-0.00398197
-82.3443,-0.00398198
-82.3447,-0.00398199
-82.345,-0.003982
-82.3453,-0.00398201
-82.3457,-0.00398202
-82.346,-0.00398203
-82.3463,-0.00398204
-82.3467,-0.00398206
-82.347,-0.00398207
-82.3473,-0.00398208
-82.3477,-0.00398209
-82.348,-0.0039821
-82.3483,-0.00398211
-82.3487,-0.00398212
-82.349,-0.00398213
-82.3493,-0.00398214
-82.3497,-0.00398215
-82.35,-0.00398216
-82.3503,-0.00398217
-82.3507,-0.00398218
-82.351,-0.00398219
-82.3513,-0.0039822
-82.3517,-0.00398221
-82.352,-0.00398222
-82.3523,-0.00398223
-82.3527,-0.00398224
-82.353,-0.00398226
-82.3533,-0.00398227
-82.3536,-0.00398228
-82.354,-0.00398229
-82.3543,-0.0039823
-82.3546,-0.00398231
-82.3549,-0.00398232
-82.3553,-0.00398233
-82.3556,-0.00398234
-82.3559,-0.00398235
-82.3563,-0.00398236
-82.3566,-0.00398237
-82.3569,-0.00398238
-82.3572,-0.00398239
-82.3576,-0.0039824
-82.3579,-0.00398241
-82.3582,-0.00398242
-82.3585,-0.00398243
-82.3589,-0.00398244
-82.3592,-0.00398245
-82.3595,-0.00398246
-82.3598,-0.00398247
-82.3601,-0.00398248
-82.3605,-0.00398249
-82.3608,-0.0039825
-82.3611,-0.00398251
-82.3614,-0.00398252
-82.3618,-0.00398253
-82.3621,-0.00398254
-82.3624,-0.00398255
-82.3627,-0.00398256
-82.363,-0.00398257
-82.3634,-0.00398258
-82.3637,-0.00398259
-82.364,-0.0039826
-82.3643,-0.00398261
-82.3646,-0.00398262
-82.365,-0.00398263
-82.3653,-0.00398264
-82.3656,-0.00398265
-82.3659,-0.00398266
-82.3662,-0.00398267
-82.3665,-0.00398268
-82.3669,-0.00398269
-82.3672,-0.0039827
-82.3675,-0.00398271
-82.3678,-0.00398272
-82.3681,-0.00398273
-82.3684,-0.00398274
-82.3688,-0.00398275
-82.3691,-0.00398276
-82.3694,-0.00398277
-82.3697,-0.00398278
-82.37,-0.00398279
-82.3703,-0.0039828
-82.3706,-0.00398281
-82.371,-0.00398282
-82.3713,-0.00398283
-82.3716,-0.00398284
-82.3719,-0.00398285
-82.3722,-0.00398286
-82.3725,-0.00398287
-82.3728,-0.00398288
-82.3731,-0.00398289
-82.3734,-0.0039829
-82.3738,-0.00398291
-82.3741,-0.00398292
-82.3744,-0.00398293
-82.3747,-0.00398294
-82.375,-0.00398295
-82.3753,-0.00398296
-82.3756,-0.00398297
-82.3759,-0.00398298
-82.3762,-0.00398299
-82.3765,-0.003983
-82.3768,-0.00398301
-82.3772,-0.00398302
-82.3775,-0.00398303
-82.3778,-0.00398304
-82.3781,-0.00398305
-82.3784,-0.00398306
-82.3787,-0.00398307
-82.379,-0.00398308
-82.3793,-0.00398309
-82.3796,-0.0039831
-82.3799,-0.00398311
-82.3802,-0.00398312
-82.3805,-0.00398313
-82.3808,-0.00398314
-82.3811,-0.00398315
-82.3814,-0.00398316
-82.3817,-0.00398317
-82.382,-0.00398318
-82.3823,-0.00398319
-82.3826,-0.0039832
-82.3829,-0.00398321
-82.3832,-0.00398322
-82.3835,-0.00398323
-82.3839,-0.00398323
-82.3842,-0.00398324
-82.3845,-0.00398325
-82.3848,-0.00398326
-82.3851,-0.00398327
-82.3854,-0.00398328
-82.3857,-0.00398329
-82.386,-0.0039833
-82.3863,-0.00398331
-82.3866,-0.00398332
-82.3869,-0.00398333
-82.3872,-0.00398334
-82.3874,-0.00398335
-82.3877,-0.00398336
-82.388,-0.00398337
-82.3883,-0.00398338
-82.3886,-0.00398339
-82.3889,-0.0039834
-82.3892,-0.00398341
-82.3895,-0.00398342
-82.3898,-0.00398343
-82.3901,-0.00398343
-82.3904,-0.00398344
-82.3907,-0.00398345
-82.391,-0.00398346
-82.3913,-0.00398347
-82.3916,-0.00398348
-82.3919,-0.00398349
-82.3922,-0.0039835
-82.3925,-0.00398351
-82.3928,-0.00398352
-82.3931,-0.00398353
-82.3934,-0.00398354
-82.3937,-0.00398355
-82.3939,-0.00398356
-82.3942,-0.00398356
-82.3945,-0.00398357
-82.3948,-0.00398358
-82.3951,-0.00398359
-82.3954,-0.0039836
-82.3957,-0.00398361
-82.396,-0.00398362
-82.3963,-0.00398363
-82.3966,-0.00398364
-82.3969,-0.00398365
-82.3972,-0.00398366
-82.3974,-0.00398367
-82.3977,-0.00398368
-82.398,-0.00398369
-82.3983,-0.0039837
-82.3986,-0.0039837
-82.3989,-0.00398371
-82.3992,-0.00398372
-82.3995,-0.00398373
-82.3997,-0.00398374
-82.4,-0.00398375
-82.4003,-0.00398376
-82.4006,-0.00398377
-82.4009,-0.00398378
-82.4012,-0.00398379
-82.4015,-0.0039838
-82.4018,-0.00398381
-82.402,-0.00398381
-82.4023,-0.00398382
-82.4026,-0.00398383
-82.4029,-0.00398384
-82.4032,-0.00398385
-82.4035,-0.00398386
-82.4037,-0.00398387
-82.404,-0.00398388
-82.4043,-0.00398389
-82.4046,-0.0039839
-82.4049,-0.00398391
-82.4052,-0.00398391
-82.4054,-0.00398392
-82.4057,-0.00398393
-82.406,-0.00398394
-82.4063,-0.00398395
-82.4066,-0.00398396
-82.4069,-0.00398397
-82.4071,-0.00398398
-82.4074,-0.00398399
-82.4077,-0.003984
-82.408,-0.003984
-82.4083,-0.00398401
-82.4085,-0.00398402
-82.4088,-0.00398403
-82.4091,-0.00398404
-82.4094,-0.00398405
-82.4097,-0.00398406
-82.4099,-0.00398407
-82.4102,-0.00398408
-82.4105,-0.00398408
-82.4108,-0.00398409
-82.411,-0.0039841
-82.4113,-0.00398411
-82.4116,-0.00398412
-82.4119,-0.00398413
-82.4122,-0.00398414
-82.4124,-0.00398415
-82.4127,-0.00398416
-82.413,-0.00398416
-82.4133,-0.00398417
-82.4135,-0.00398418
-82.4138,-0.00398419
-82.4141,-0.0039842
-82.4144,-0.00398421
-82.4146,-0.00398422
-82.4149,-0.00398423
-82.4152,-0.00398423
-82.4155,-0.00398424
-82.4157,-0.00398425
-82.416,-0.00398426
-82.4163,-0.00398427
-82.4166,-0.00398428
-82.4168,-0.00398429
-82.4171,-0.0039843
-82.4174,-0.0039843
-82.4176,-0.00398431
-82.4179,-0.00398432
-82.4182,-0.00398433
-82.4185,-0.00398434
-82.4187,-0.00398435
-82.419,-0.00398436
-82.4193,-0.00398437
-82.4195,-0.00398437
-82.4198,-0.00398438
-82.4201,-0.00398439
-82.4203,-0.0039844
-82.4206,-0.00398441
-82.4209,-0.00398442
-82.4212,-0.00398443
-82.4214,-0.00398443
-82.4217,-0.00398444
-82.422,-0.00398445
-82.4222,-0.00398446
-82.4225,-0.00398447
-82.4228,-0.00398448
-82.423,-0.00398449
-82.4233,-0.00398449
-82.4236,-0.0039845
-82.4238,-0.00398451
-82.4241,-0.00398452
-82.4244,-0.00398453
-82.4246,-0.00398454
-82.4249,-0.00398455
-82.4252,-0.00398455
-82.4254,-0.00398456
-82.4257,-0.00398457
-82.426,-0.00398458
-82.4262,-0.00398459
-82.4265,-0.0039846
-82.4268,-0.00398461
-82.427,-0.00398461
-82.4273,-0.00398462
-82.4275,-0.00398463
-82.4278,-0.00398464
-82.4281,-0.00398465
-82.4283,-0.00398466
-82.4286,-0.00398466
-82.4289,-0.00398467
-82.4291,-0.00398468
-82.4294,-0.00398469
-82.4296,-0.0039847
-82.4299,-0.00398471
-82.4302,-0.00398471
-82.4304,-0.00398472
-82.4307,-0.00398473
-82.4309,-0.00398474
-82.4312,-0.00398475
-82.4315,-0.00398476
-82.4317,-0.00398476
-82.432,-0.00398477
-82.4322,-0.00398478
-82.4325,-0.00398479
-82.4328,-0.0039848
-82.433,-0.00398481
-82.4333,-0.00398481
-82.4335,-0.00398482
-82.4338,-0.00398483
-82.4341,-0.00398484
-82.4343,-0.00398485
-82.4346,-0.00398486
-82.4348,-0.00398486
-82.4351,-0.00398487
-82.4353,-0.00398488
-82.4356,-0.00398489
-82.4359,-0.0039849
-82.4361,-0.00398491
-82.4364,-0.00398491
-82.4366,-0.00398492
-82.4369,-0.00398493
-82.4371,-0.00398494
-82.4374,-0.00398495
-82.4376,-0.00398495
-82.4379,-0.00398496
-82.4381,-0.00398497
-82.4384,-0.00398498
-82.4387,-0.00398499
-82.4389,-0.003985
-82.4392,-0.003985
-82.4394,-0.00398501
-82.4397,-0.00398502
-82.4399,-0.00398503
-82.4402,-0.00398504
-82.4404,-0.00398504
-82.4407,-0.00398505
-82.4409,-0.00398506
-82.4412,-0.00398507
-82.4414,-0.00398508
-82.4417,-0.00398508
-82.4419,-0.00398509
-82.4422,-0.0039851
-82.4424,-0.00398511
-82.4427,-0.00398512
-82.4429,-0.00398513
-82.4432,-0.00398513
-82.4434,-0.00398514
-82.4437,-0.00398515
-82.4439,-0.00398516
-82.4442,-0.00398517
-82.4444,-0.00398517
-82.4447,-0.00398518
-82.4449,-0.00398519
-82.4452,-0.0039852
-82.4454,-0.00398521
-82.4457,-0.00398521
-82.4459,-0.00398522
-82.4462,-0.00398523
-82.4464,-0.00398524
-82.4467,-0.00398525
-82.4469,-0.00398525
-82.4472,-0.00398526
-82.4474,-0.00398527
-82.4477,-0.00398528
-82.4479,-0.00398528
-82.4481,-0.00398529
-82.4484,-0.0039853
-82.4486,-0.00398531
-82.4489,-0.00398532
-82.4491,-0.00398532
-82.4494,-0.00398533
-82.4496,-0.00398534
-82.4499,-0.00398535
-82.4501,-0.00398536
-82.4503,-0.00398536
-82.4506,-0.00398537
-82.4508,-0.00398538
-82.4511,-0.00398539
-82.4513,-0.0039854
-82.4516,-0.0039854
-82.4518,-0.00398541
-82.4521,-0.00398542
-82.4523,-0.00398543
-82.4525,-0.00398543
-82.4528,-0.00398544
-82.453,-0.00398545
-82.4533,-0.00398546
-82.4535,-0.00398547
-82.4537,-0.00398547
-82.454,-0.00398548
-82.4542,-0.00398549
-82.4545,-0.0039855
-82.4547,-0.0039855
-82.4549,-0.00398551
-82.4552,-0.00398552
-82.4554,-0.00398553
-82.4557,-0.00398554
-82.4559,-0.00398554
-82.4561,-0.00398555
-82.4564,-0.00398556
-82.4566,-0.00398557
-82.4569,-0.00398557
-82.4571,-0.00398558
-82.4573,-0.00398559
-82.4576,-0.0039856
-82.4578,-0.0039856
-82.458,-0.00398561
-82.4583,-0.00398562
-82.4585,-0.00398563
-82.4588,-0.00398563
-82.459,-0.00398564
-82.4592,-0.00398565
-82.4595,-0.00398566
-82.4597,-0.00398567
-82.4599,-0.00398567
-82.4602,-0.00398568
-82.4604,-0.00398569
-82.4606,-0.0039857
-82.4609,-0.0039857
-82.4611,-0.00398571
-82.4614,-0.00398572
-82.4616,-0.00398573
-82.4618,-0.00398573
-82.4621,-0.00398574
-82.4623,-0.00398575
-82.4625,-0.00398576
-82.4628,-0.00398576
-82.463,-0.00398577
-82.4632,-0.00398578
-82.4635,-0.00398579
-82.4637,-0.00398579
-82.4639,-0.0039858
-82.4642,-0.00398581
-82.4644,-0.00398582
-82.4646,-0.00398582
-82.4649,-0.00398583
-82.4651,-0.00398584
-82.4653,-0.00398585
-82.4655,-0.00398585
-82.4658,-0.00398586
-82.466,-0.00398587
-82.4662,-0.00398588
-82.4665,-0.00398588
-82.4667,-0.00398589
-82.4669,-0.0039859
-82.4672,-0.00398591
-82.4674,-0.00398591
-82.4676,-0.00398592
-82.4678,-0.00398593
-82.4681,-0.00398594
-82.4683,-0.00398594
-82.4685,-0.00398595
-82.4688,-0.00398596
-82.469,-0.00398597
-82.4692,-0.00398597
-82.4694,-0.00398598
-82.4697,-0.00398599
-82.4699,-0.003986
-82.4701,-0.003986
-82.4704,-0.00398601
-82.4706,-0.00398602
-82.4708,-0.00398602
-82.471,-0.00398603
