environment | time (second),Concentrations | C_ext_H (mM),Concentrations | C_ext_Na (mM),Concentrations | C_ext_Na' (mM/second),Concentrations | C_ext_NH4 (mM),Concentrations | C_int_H (mM),Concentrations | C_int_Na (mM),Concentrations | C_int_NH4 (mM),NHE3 | alpha_ext_Na (dimensionless),NHE3 | alpha_int_Na (dimensionless),NHE3 | beta_ext_H (dimensionless),NHE3 | beta_int_H (dimensionless),NHE3 | gamma_ext_NH4 (dimensionless),NHE3 | gamma_int_NH4 (dimensionless),NHE3 | J_NHE3_H (nmol_per_s_per_cm2),NHE3 | J_NHE3_Na (nmol_per_s_per_cm2),NHE3 | J_NHE3_NH4 (nmol_per_s_per_cm2),NHE3 | sum_NHE3 (nmol_per_s_per_cm2),NHE3 | XTxP_NHE3_H (nmol_per_s_per_cm2),NHE3 | XTxP_NHE3_Na (nmol_per_s_per_cm2),NHE3 | XTxP_NHE3_NH4 (nmol_per_s_per_cm2),NHE3_Parameters | K_NHE3_H (mM),NHE3_Parameters | K_NHE3_Na (mM),NHE3_Parameters | K_NHE3_NH4 (mM),NHE3_Parameters | XTxP0_NHE3_H (nmol_per_s_per_cm2),NHE3_Parameters | XTxP0_NHE3_Na (nmol_per_s_per_cm2),NHE3_Parameters | XTxP0_NHE3_NH4 (nmol_per_s_per_cm2),,,,,,NHE3 | C_ext_Na (mM),NHE3 | C_int_Na (mM)
0.831,0.0495,148.31,10,0.2,0.001,19.6,0.23,4.94367,0.653333,687.5,13.8889,0.00740741,0.00851852,5.59E-05,-5.50E-05,-8.50E-07,21.2034,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.31,19.6
0.832,0.0495,148.32,10,0.2,0.001,19.6,0.23,4.944,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2034,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.32,19.6
0.833,0.0495,148.33,10,0.2,0.001,19.6,0.23,4.94433,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2034,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.33,19.6
0.834,0.0495,148.34,10,0.2,0.001,19.6,0.23,4.94467,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2034,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.34,19.6
0.835,0.0495,148.35,10,0.2,0.001,19.6,0.23,4.945,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2034,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.35,19.6
0.836,0.0495,148.36,10,0.2,0.001,19.6,0.23,4.94533,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2035,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.36,19.6
0.837,0.0495,148.37,10,0.2,0.001,19.6,0.23,4.94567,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2035,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.37,19.6
0.838,0.0495,148.38,10,0.2,0.001,19.6,0.23,4.946,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2035,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.38,19.6
0.839,0.0495,148.39,10,0.2,0.001,19.6,0.23,4.94633,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2035,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.39,19.6
0.84,0.0495,148.4,10,0.2,0.001,19.6,0.23,4.94667,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2036,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.4,19.6
0.841,0.0495,148.41,10,0.2,0.001,19.6,0.23,4.947,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2036,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.41,19.6
0.842,0.0495,148.42,10,0.2,0.001,19.6,0.23,4.94733,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2036,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.42,19.6
0.843,0.0495,148.43,10,0.2,0.001,19.6,0.23,4.94767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2036,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.43,19.6
0.844,0.0495,148.44,10,0.2,0.001,19.6,0.23,4.948,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2036,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.44,19.6
0.845,0.0495,148.45,10,0.2,0.001,19.6,0.23,4.94833,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2037,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.45,19.6
0.846,0.0495,148.46,10,0.2,0.001,19.6,0.23,4.94867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2037,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.46,19.6
0.847,0.0495,148.47,10,0.2,0.001,19.6,0.23,4.949,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2037,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.47,19.6
0.848,0.0495,148.48,10,0.2,0.001,19.6,0.23,4.94933,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2037,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.48,19.6
0.849,0.0495,148.49,10,0.2,0.001,19.6,0.23,4.94967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2037,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.49,19.6
0.85,0.0495,148.5,10,0.2,0.001,19.6,0.23,4.95,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2038,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.5,19.6
0.851,0.0495,148.51,10,0.2,0.001,19.6,0.23,4.95033,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2038,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.51,19.6
0.852,0.0495,148.52,10,0.2,0.001,19.6,0.23,4.95067,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2038,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.52,19.6
0.853,0.0495,148.53,10,0.2,0.001,19.6,0.23,4.951,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2038,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.53,19.6
0.854,0.0495,148.54,10,0.2,0.001,19.6,0.23,4.95133,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2039,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.54,19.6
0.855,0.0495,148.55,10,0.2,0.001,19.6,0.23,4.95167,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2039,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.55,19.6
0.856,0.0495,148.56,10,0.2,0.001,19.6,0.23,4.952,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2039,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.56,19.6
0.857,0.0495,148.57,10,0.2,0.001,19.6,0.23,4.95233,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2039,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.57,19.6
0.858,0.0495,148.58,10,0.2,0.001,19.6,0.23,4.95267,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2039,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.58,19.6
0.859,0.0495,148.59,10,0.2,0.001,19.6,0.23,4.953,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.204,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.59,19.6
0.86,0.0495,148.6,10,0.2,0.001,19.6,0.23,4.95333,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.204,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.6,19.6
0.861,0.0495,148.61,10,0.2,0.001,19.6,0.23,4.95367,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.204,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.61,19.6
0.862,0.0495,148.62,10,0.2,0.001,19.6,0.23,4.954,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.204,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.62,19.6
0.863,0.0495,148.63,10,0.2,0.001,19.6,0.23,4.95433,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.204,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.63,19.6
0.864,0.0495,148.64,10,0.2,0.001,19.6,0.23,4.95467,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2041,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.64,19.6
0.865,0.0495,148.65,10,0.2,0.001,19.6,0.23,4.955,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2041,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.65,19.6
0.866,0.0495,148.66,10,0.2,0.001,19.6,0.23,4.95533,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2041,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.66,19.6
0.867,0.0495,148.67,10,0.2,0.001,19.6,0.23,4.95567,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2041,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.67,19.6
0.868,0.0495,148.68,10,0.2,0.001,19.6,0.23,4.956,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2042,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.68,19.6
0.869,0.0495,148.69,10,0.2,0.001,19.6,0.23,4.95633,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2042,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.69,19.6
0.87,0.0495,148.7,10,0.2,0.001,19.6,0.23,4.95667,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2042,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.7,19.6
0.871,0.0495,148.71,10,0.2,0.001,19.6,0.23,4.957,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2042,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.71,19.6
0.872,0.0495,148.72,10,0.2,0.001,19.6,0.23,4.95733,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2042,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.72,19.6
0.873,0.0495,148.73,10,0.2,0.001,19.6,0.23,4.95767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2043,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.73,19.6
0.874,0.0495,148.74,10,0.2,0.001,19.6,0.23,4.958,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2043,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.74,19.6
0.875,0.0495,148.75,10,0.2,0.001,19.6,0.23,4.95833,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2043,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.75,19.6
0.876,0.0495,148.76,10,0.2,0.001,19.6,0.23,4.95867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2043,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.76,19.6
0.877,0.0495,148.77,10,0.2,0.001,19.6,0.23,4.959,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2044,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.77,19.6
0.878,0.0495,148.78,10,0.2,0.001,19.6,0.23,4.95933,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2044,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.78,19.6
0.879,0.0495,148.79,10,0.2,0.001,19.6,0.23,4.95967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2044,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.79,19.6
0.88,0.0495,148.8,10,0.2,0.001,19.6,0.23,4.96,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2044,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.8,19.6
0.881,0.0495,148.81,10,0.2,0.001,19.6,0.23,4.96033,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2044,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.81,19.6
0.882,0.0495,148.82,10,0.2,0.001,19.6,0.23,4.96067,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2045,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.82,19.6
0.883,0.0495,148.83,10,0.2,0.001,19.6,0.23,4.961,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2045,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.83,19.6
0.884,0.0495,148.84,10,0.2,0.001,19.6,0.23,4.96133,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2045,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.84,19.6
0.885,0.0495,148.85,10,0.2,0.001,19.6,0.23,4.96167,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2045,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.85,19.6
0.886,0.0495,148.86,10,0.2,0.001,19.6,0.23,4.962,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2045,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.86,19.6
0.887,0.0495,148.87,10,0.2,0.001,19.6,0.23,4.96233,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2046,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.87,19.6
0.888,0.0495,148.88,10,0.2,0.001,19.6,0.23,4.96267,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2046,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.88,19.6
0.889,0.0495,148.89,10,0.2,0.001,19.6,0.23,4.963,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2046,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.89,19.6
0.89,0.0495,148.9,10,0.2,0.001,19.6,0.23,4.96333,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2046,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.9,19.6
0.891,0.0495,148.91,10,0.2,0.001,19.6,0.23,4.96367,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2047,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.91,19.6
0.892,0.0495,148.92,10,0.2,0.001,19.6,0.23,4.964,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2047,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.92,19.6
0.893,0.0495,148.93,10,0.2,0.001,19.6,0.23,4.96433,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2047,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.93,19.6
0.894,0.0495,148.94,10,0.2,0.001,19.6,0.23,4.96467,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2047,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.94,19.6
0.895,0.0495,148.95,10,0.2,0.001,19.6,0.23,4.965,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2047,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.95,19.6
0.896,0.0495,148.96,10,0.2,0.001,19.6,0.23,4.96533,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2048,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.96,19.6
0.897,0.0495,148.97,10,0.2,0.001,19.6,0.23,4.96567,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2048,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.97,19.6
0.898,0.0495,148.98,10,0.2,0.001,19.6,0.23,4.966,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2048,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.98,19.6
0.899,0.0495,148.99,10,0.2,0.001,19.6,0.23,4.96633,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2048,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,148.99,19.6
0.9,0.0495,149,10,0.2,0.001,19.6,0.23,4.96667,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.50E-05,-8.50E-07,21.2049,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149,19.6
0.901,0.0495,149.01,10,0.2,0.001,19.6,0.23,4.967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2049,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.01,19.6
0.902,0.0495,149.02,10,0.2,0.001,19.6,0.23,4.96733,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2049,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.02,19.6
0.903,0.0495,149.03,10,0.2,0.001,19.6,0.23,4.96767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2049,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.03,19.6
0.904,0.0495,149.04,10,0.2,0.001,19.6,0.23,4.968,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2049,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.04,19.6
0.905,0.0495,149.05,10,0.2,0.001,19.6,0.23,4.96833,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.205,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.05,19.6
0.906,0.0495,149.06,10,0.2,0.001,19.6,0.23,4.96867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.205,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.06,19.6
0.907,0.0495,149.07,10,0.2,0.001,19.6,0.23,4.969,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.205,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.07,19.6
0.908,0.0495,149.08,10,0.2,0.001,19.6,0.23,4.96933,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.205,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.08,19.6
0.909,0.0495,149.09,10,0.2,0.001,19.6,0.23,4.96967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.205,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.09,19.6
0.91,0.0495,149.1,10,0.2,0.001,19.6,0.23,4.97,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2051,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.1,19.6
0.911,0.0495,149.11,10,0.2,0.001,19.6,0.23,4.97033,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2051,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.11,19.6
0.912,0.0495,149.12,10,0.2,0.001,19.6,0.23,4.97067,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2051,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.12,19.6
0.913,0.0495,149.13,10,0.2,0.001,19.6,0.23,4.971,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2051,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.13,19.6
0.914,0.0495,149.14,10,0.2,0.001,19.6,0.23,4.97133,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2052,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.14,19.6
0.915,0.0495,149.15,10,0.2,0.001,19.6,0.23,4.97167,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2052,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.15,19.6
0.916,0.0495,149.16,10,0.2,0.001,19.6,0.23,4.972,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2052,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.16,19.6
0.917,0.0495,149.17,10,0.2,0.001,19.6,0.23,4.97233,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2052,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.17,19.6
0.918,0.0495,149.18,10,0.2,0.001,19.6,0.23,4.97267,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2052,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.18,19.6
0.919,0.0495,149.19,10,0.2,0.001,19.6,0.23,4.973,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2053,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.19,19.6
0.92,0.0495,149.2,10,0.2,0.001,19.6,0.23,4.97333,0.653333,687.5,13.8889,0.00740741,0.00851852,5.58E-05,-5.49E-05,-8.50E-07,21.2053,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,149.2,19.6
